INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
222007202,3301,,VERBAL DISPUTE,C11,355,0,31-01-2022 19:05,2022,1,Monday,19,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222007200,1107,,FRAUD - IMPERSONATION,D4,167,0,30-01-2022 19:30,2022,1,Sunday,19,,HARRISON AVE,42.33954199,-71.06940877,"(42.33954198983014, -71.06940876967543)"
222007199,1106,,FRAUD - CREDIT CARD / ATM FRAUD,A1,77,0,21-01-2022 19:00,2022,1,Friday,19,,NEW SUDBURY ST,42.36183857,-71.05976489,"(42.361838566564714, -71.05976489094158)"
222007198,3201,,PROPERTY - LOST/ MISSING,D14,778,0,31-01-2022 19:33,2022,1,Monday,19,,WASHINGTON ST,42.349056,-71.1504985,"(42.34905600030506, -71.15049849975023)"
222007197,2647,,THREATS TO DO BODILY HARM,C11,355,0,31-01-2022 14:30,2022,1,Monday,14,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222007196,3006,,SICK/INJURED/MEDICAL - PERSON,B3, ,0,31-01-2022 18:54,2022,1,Monday,18,,NORWELL ST,42.30132851,-71.07870873,"(42.301328511133505, -71.0787087269764)"
222007195,3115,,INVESTIGATE PERSON,E18,517,0,31-01-2022 17:15,2022,1,Monday,17,,GLENWOOD AVE,42.24686098,-71.12406975,"(42.24686097713913, -71.12406975133116)"
222007194,801,,ASSAULT - SIMPLE,A1,117,0,31-01-2022 18:09,2022,1,Monday,18,,BOYLSTON ST,42.3523119,-71.0637051,"(42.35231189676638, -71.06370510095782)"
222007193,3201,,PROPERTY - LOST/ MISSING,A7,28,0,28-01-2022 21:55,2022,1,Friday,21,,PARIS ST,42.37081805,-71.03929078,"(42.3708180467024, -71.03929078135145)"
222007192,1402,,VANDALISM,D4, ,0,31-01-2022 17:54,2022,1,Monday,17,,WASHINGTON ST,42.34028574,-71.07145449,"(42.340285737222054, -71.07145448799103)"
222007191,3018,,SICK/INJURED/MEDICAL - POLICE,D4,167,0,31-01-2022 19:11,2022,1,Monday,19,,HARRISON AVE,42.33954199,-71.06940877,"(42.33954198983014, -71.06940876967543)"
222007189,3410,,TOWED MOTOR VEHICLE,C6, ,0,31-01-2022 17:08,2022,1,Monday,17,,E FIRST ST,42.33826156,-71.02905319,"(42.33826155802933, -71.02905318809245)"
222007188,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,30-01-2022 17:00,2022,1,Sunday,17,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222007187,3301,,VERBAL DISPUTE,C6,200,0,29-01-2022 20:15,2022,1,Saturday,20,,W BROADWAY,42.3412875,-71.05467933,"(42.341287504390436, -71.05467932649397)"
222007186,3410,,TOWED MOTOR VEHICLE,B2, ,0,31-01-2022 17:58,2022,1,Monday,17,,"COLUMBIA RD & OLD RD
BOSTON  MA 02121
UNITED STATE",42.30339997,-71.08422004,"(42.30339997007258, -71.08422004182181)"
222007184,1831,,SICK ASSIST,E13, ,0,31-01-2022 18:01,2022,1,Monday,18,,WASHINGTON ST,42.30307413,-71.11081856,"(42.3030741306782, -71.11081856185268)"
222007182,3114,,INVESTIGATE PROPERTY,A1, ,0,31-01-2022 18:30,2022,1,Monday,18,,LEGENDS WAY,42.36643546,-71.06135413,"(42.36643546331782, -71.06135412537031)"
222007180,613,,LARCENY SHOPLIFTING,A1, ,0,31-01-2022 17:01,2022,1,Monday,17,,WASHINGTON ST,42.35512339,-71.0608798,"(42.355123390368036, -71.06087979851635)"
222007179,3410,,TOWED MOTOR VEHICLE,C11, ,0,31-01-2022 16:52,2022,1,Monday,16,,HAMILTON ST,42.30964232,-71.07164922,"(42.309642320502796, -71.07164922225653)"
222007178,423,,ASSAULT - AGGRAVATED,B3,468,0,31-01-2022 18:25,2022,1,Monday,18,,OUTLOOK RD,42.28245514,-71.09448768,"(42.28245514360683, -71.09448768365134)"
222007177,2647,,THREATS TO DO BODILY HARM,B2, ,0,31-01-2022 16:16,2022,1,Monday,16,,COLUMBIA RD,42.31236298,-71.06890381,"(42.31236297500346, -71.06890380503806)"
222007176,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,28,0,30-01-2022 17:00,2022,1,Sunday,17,,PARIS ST,42.37081805,-71.03929078,"(42.3708180467024, -71.03929078135145)"
222007175,3115,,INVESTIGATE PERSON,B3, ,0,31-01-2022 17:50,2022,1,Monday,17,,WALK HILL ST,42.27991636,-71.09674377,"(42.279916363437174, -71.09674377270848)"
222007174,3201,,PROPERTY - LOST/ MISSING,A1,77,0,28-01-2022 19:00,2022,1,Friday,19,,NEW SUDBURY ST,42.36183857,-71.05976489,"(42.361838566564714, -71.05976489094158)"
222007173,3006,,SICK/INJURED/MEDICAL - PERSON,E5, ,0,31-01-2022 16:25,2022,1,Monday,16,,SPRING ST,42.27320153,-71.17059169,"(42.27320153174272, -71.17059169071445)"
222007172,3803,,M/V ACCIDENT - PERSONAL INJURY,B2, ,0,31-01-2022 00:00,2022,1,Monday,0,,"RUTHVEN ST & WALNUT AVE
ROXBURY  MA 02121
UNITED S",42.31453498,-71.09381905,"(42.31453498192642, -71.09381905082385)"
222007171,1102,,FRAUD - FALSE PRETENSE / SCHEME,B2, ,0,31-01-2022 18:09,2022,1,Monday,18,,HARRISHOF ST,42.31688133,-71.08874073,"(42.31688133410589, -71.08874072721552)"
222007170,1831,,SICK ASSIST,A1, ,0,31-01-2022 17:52,2022,1,Monday,17,,COURT ST,42.35892279,-71.05835354,"(42.35892278751083, -71.0583535444055)"
222007169,3410,,TOWED MOTOR VEHICLE,C6,221,0,31-01-2022 00:00,2022,1,Monday,0,,E BROADWAY,42.33550576,-71.04291647,"(42.33550575860268, -71.04291647249967)"
222007168,724,,AUTO THEFT,C11,355,0,31-01-2022 09:00,2022,1,Monday,9,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222007167,3301,,VERBAL DISPUTE,B3,466,0,31-01-2022 17:38,2022,1,Monday,17,,GREENDALE RD,42.28553375,-71.09422962,"(42.28553375134737, -71.09422962173973)"
222007166,3207,,PROPERTY - FOUND,A1, ,0,31-01-2022 17:45,2022,1,Monday,17,,"CAUSEWAY ST & BEVERLY ST
BOSTON  MA 02114
UNITED S",42.36603002,-71.06018999,"(42.36603001872361, -71.06018999262376)"
222007165,3115,,INVESTIGATE PERSON,B2, ,0,31-01-2022 15:57,2022,1,Monday,15,,MAYWOOD ST,42.31679542,-71.07964562,"(42.31679541500612, -71.079645623217)"
222007164,1402,,VANDALISM,A1,77,0,30-01-2022 22:00,2022,1,Sunday,22,,NEW SUDBURY ST,42.36183857,-71.05976489,"(42.361838566564714, -71.05976489094158)"
222007163,617,,LARCENY THEFT FROM BUILDING,E18,520,0,31-01-2022 17:48,2022,1,Monday,17,,HYDE PARK AVE,42.25621592,-71.12401947,"(42.256215920402155, -71.12401947329023)"
222007162,613,,LARCENY SHOPLIFTING,B3, ,0,31-01-2022 17:15,2022,1,Monday,17,,RIVER ST,42.27130225,-71.07442362,"(42.27130225372019, -71.07442361965835)"
222007161,3801,,M/V ACCIDENT - OTHER,B2, ,0,29-01-2022 16:00,2022,1,Saturday,16,,SEAVER ST,42.31275031,-71.09388736,"(42.312750307068974, -71.0938873579778)"
222007157,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1, ,0,28-01-2022 17:30,2022,1,Friday,17,,"IRVING ST & CAMBRIDGE ST
BOSTON  MA 02114
UNITED S",42.36122997,-71.06636004,"(42.36122996702072, -71.06636004111955)"
222007155,3301,,VERBAL DISPUTE,E18, ,0,31-01-2022 16:59,2022,1,Monday,16,,HYDE PARK AVE,42.28269946,-71.11886352,"(42.28269945881785, -71.11886351532)"
222007152,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,28,0,29-01-2022 18:00,2022,1,Saturday,18,,PARIS ST,42.37081805,-71.03929078,"(42.3708180467024, -71.03929078135145)"
222007151,3502,,MISSING PERSON - LOCATED,B3, ,0,31-01-2022 17:24,2022,1,Monday,17,,STANDARD ST,42.27661501,-71.08029831,"(42.276615007051475, -71.08029831171805)"
222007148,801,,ASSAULT - SIMPLE,E18, ,0,31-01-2022 16:41,2022,1,Monday,16,,READVILLE ST,42.24316898,-71.13409893,"(42.24316897571707, -71.1340989319621)"
222007147,3115,,INVESTIGATE PERSON,B3, ,0,27-01-2022 16:00,2022,1,Thursday,16,,DONALD RD,42.29096807,-71.09010919,"(42.29096806667843, -71.0901091857884)"
222007146,1402,,VANDALISM,D4, ,0,31-01-2022 16:39,2022,1,Monday,16,,JERSEY ST,42.34241899,-71.09678306,"(42.342418994132665, -71.09678306306523)"
222007144,2670,,HARASSMENT/ CRIMINAL HARASSMENT,B2, ,0,31-01-2022 16:28,2022,1,Monday,16,,BLUE HILL AVE,42.30938437,-71.08262277,"(42.309384374119325, -71.08262277183324)"
222007143,1831,,SICK ASSIST,A7, ,0,31-01-2022 16:25,2022,1,Monday,16,,SUMNER ST,42.37026132,-71.04290047,"(42.37026131754564, -71.0429004749343)"
222007141,1102,,FRAUD - FALSE PRETENSE / SCHEME,E5, ,0,27-01-2022 12:00,2022,1,Thursday,12,,SOUTH ST,42.28794562,-71.13098378,"(42.287945623391934, -71.13098378318202)"
222007139,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3, ,0,31-01-2022 16:57,2022,1,Monday,16,,WOODROW AVE,42.28576084,-71.09030349,"(42.285760841425144, -71.09030348679698)"
222007138,1402,,VANDALISM,C11, ,0,31-01-2022 14:57,2022,1,Monday,14,,"TRESCOTT ST & PLEASANT ST
DORCHESTER  MA 02125
UNI",42.315657,-71.05973401,"(42.315657003876716, -71.0597340099744)"
222007137,619,,LARCENY ALL OTHERS,E18,520,0,31-01-2022 16:52,2022,1,Monday,16,,HYDE PARK AVE,42.25621592,-71.12401947,"(42.256215920402155, -71.12401947329023)"
222007136,613,,LARCENY SHOPLIFTING,E18, ,0,31-01-2022 16:31,2022,1,Monday,16,,TRUMAN PKWY,42.24124926,-71.12629908,"(42.24124925533901, -71.12629907670339)"
222007135,3115,,INVESTIGATE PERSON,E13,574,0,30-01-2022 08:00,2022,1,Sunday,8,,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971856767274, -71.10429431787648)"
222007134,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18, ,0,31-01-2022 16:37,2022,1,Monday,16,,HYDE PARK AVE,42.26701085,-71.12096171,"(42.26701085259021, -71.12096171295192)"
222007133,1831,,SICK ASSIST,B2, ,0,31-01-2022 15:15,2022,1,Monday,15,,INTERVALE ST,42.30942147,-71.07460029,"(42.309421469846065, -71.07460029011446)"
222007132,3001,,DEATH INVESTIGATION,B2, ,0,31-01-2022 16:20,2022,1,Monday,16,,BLUE HILL AVE,42.31162834,-71.08094294,"(42.31162834253699, -71.08094293912549)"
222007131,3501,,MISSING PERSON,C6, ,0,18-01-2022 12:00,2022,1,Tuesday,12,,E FOURTH ST,42.33471684,-71.03867801,"(42.334716844085925, -71.03867801248049)"
222007129,3207,,PROPERTY - FOUND,A1,77,0,31-01-2022 16:00,2022,1,Monday,16,,NEW SUDBURY ST,42.36183857,-71.05976489,"(42.361838566564714, -71.05976489094158)"
222007127,3115,,INVESTIGATE PERSON,C11,355,0,30-01-2022 00:00,2022,1,Sunday,0,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222007126,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,167,0,31-01-2022 15:20,2022,1,Monday,15,,HARRISON AVE,42.33954199,-71.06940877,"(42.33954198983014, -71.06940876967543)"
222007125,3115,,INVESTIGATE PERSON,E18, ,0,31-01-2022 15:32,2022,1,Monday,15,,HYDE PARK AVE,42.28271702,-71.11896225,"(42.282717021413404, -71.11896224700936)"
222007123,3007,,SUDDEN DEATH,E5, ,0,31-01-2022 15:00,2022,1,Monday,15,,STELLMAN RD,42.28919902,-71.12309195,"(42.28919901551304, -71.123091950958)"
222007122,3115,,INVESTIGATE PERSON,A1,117,0,31-01-2022 15:30,2022,1,Monday,15,,WASHINGTON ST,42.35213476,-71.06266757,"(42.35213475854105, -71.06266756903644)"
222007120,3115,,INVESTIGATE PERSON,C11,355,0,31-01-2022 15:46,2022,1,Monday,15,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222007119,3201,,PROPERTY - LOST/ MISSING,C11,355,0,30-01-2022 10:30,2022,1,Sunday,10,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222007118,3807,,M/V ACCIDENT - OTHER CITY VEHICLE,D4, ,0,31-01-2022 15:20,2022,1,Monday,15,,MASSACHUSETTS AVE,42.33311189,-71.0727637,"(42.33311189030741, -71.07276369932725)"
222007116,3807,,M/V ACCIDENT - OTHER CITY VEHICLE,B2, ,0,31-01-2022 14:47,2022,1,Monday,14,,"EVANS WAY & HUNTINGTON AVE
ROXBURY  MA 02115
UNITE",42.33677804,-71.09814995,"(42.336778040147045, -71.09814995307778)"
222007115,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,A15,50,0,31-01-2022 00:00,2022,1,Monday,0,,RUTHERFORD AVE,42.37966422,-71.07105902,"(42.3796642246063, -71.07105902094742)"
222007114,801,,ASSAULT - SIMPLE,D4, ,0,31-01-2022 15:15,2022,1,Monday,15,,"MARLBOROUGH ST & DARTMOUTH ST
BOSTON  MA 02116
UNI",42.35285502,-71.07871405,"(42.35285502264779, -71.07871404626137)"
222007113,2660,,OTHER OFFENSE,C11, ,0,31-01-2022 09:30,2022,1,Monday,9,,DORCHESTER AVE,42.27273548,-71.0679241,"(42.27273547993132, -71.06792410486108)"
222007111,2612,,FIRE REPORT/ALARM - FALSE,D14, ,0,31-01-2022 14:42,2022,1,Monday,14,,STRATHMORE RD,42.33777155,-71.14740953,"(42.33777154608797, -71.14740953194145)"
222007105,3301,,VERBAL DISPUTE,B2, ,0,31-01-2022 14:35,2022,1,Monday,14,,WOODVILLE PARK,42.32180106,-71.07532525,"(42.32180106269334, -71.07532525324446)"
222007103,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E13, ,0,31-01-2022 14:28,2022,1,Monday,14,,BURROUGHS ST,42.31404711,-71.11784733,"(42.314047108852854, -71.11784733101757)"
222007102,801,,ASSAULT - SIMPLE,E5,691,0,31-01-2022 12:35,2022,1,Monday,12,,CENTRE ST,42.28709355,-71.14822128,"(42.28709355259107, -71.14822128377165)"
222007101,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,E13, ,0,31-01-2022 14:46,2022,1,Monday,14,,GAY HEAD ST,42.32474095,-71.1049185,"(42.32474094981509, -71.10491849526161)"
222007099,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E18,520,0,25-01-2022 15:45,2022,1,Tuesday,15,,HYDE PARK AVE,42.25621592,-71.12401947,"(42.256215920402155, -71.12401947329023)"
222007098,3807,,M/V ACCIDENT - OTHER CITY VEHICLE,B2, ,0,31-01-2022 14:11,2022,1,Monday,14,,PARKER ST,42.33577842,-71.09438572,"(42.33577842089595, -71.09438572289369)"
222007097,3115,,INVESTIGATE PERSON,E5,691,0,27-01-2022 20:30,2022,1,Thursday,20,,CENTRE ST,42.28709355,-71.14822128,"(42.28709355259107, -71.14822128377165)"
222007096,3801,,M/V ACCIDENT - OTHER,E5,691,0,31-01-2022 09:00,2022,1,Monday,9,,CENTRE ST,42.28709355,-71.14822128,"(42.28709355259107, -71.14822128377165)"
222007095,3001,,DEATH INVESTIGATION,C11, ,0,31-01-2022 14:09,2022,1,Monday,14,,TUTTLE ST,42.31351886,-71.053563,"(42.31351885865037, -71.05356300349271)"
222007094,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B3, ,0,31-01-2022 14:03,2022,1,Monday,14,,W SELDEN ST,42.27832754,-71.0850628,"(42.27832754390702, -71.08506280404444)"
222007093,3803,,M/V ACCIDENT - PERSONAL INJURY,B2,304,0,31-01-2022 13:26,2022,1,Monday,13,,WASHINGTON ST,42.31943966,-71.09467467,"(42.31943966218216, -71.09467467086674)"
222007092,1831,,SICK ASSIST,A1, ,0,31-01-2022 11:16,2022,1,Monday,11,,CHURCH ST,42.34872888,-71.06799395,"(42.34872888454886, -71.06799395084099)"
222007091,724,,AUTO THEFT,E18,520,0,31-01-2022 05:55,2022,1,Monday,5,,HYDE PARK AVE,42.25621592,-71.12401947,"(42.256215920402155, -71.12401947329023)"
222007089,613,,LARCENY SHOPLIFTING,D4, ,0,31-01-2022 12:41,2022,1,Monday,12,,BOYLSTON ST,42.34862382,-71.08277637,"(42.348623815554966, -71.08277637086411)"
222007088,801,,ASSAULT - SIMPLE,D14,778,0,31-01-2022 08:15,2022,1,Monday,8,,WASHINGTON ST,42.349056,-71.1504985,"(42.34905600030506, -71.15049849975023)"
222007087,1107,,FRAUD - IMPERSONATION,C6,200,0,20-01-2022 00:01,2022,1,Thursday,0,,W BROADWAY,42.3412875,-71.05467933,"(42.341287504390436, -71.05467932649397)"
222007086,3301,,VERBAL DISPUTE,B2,611,0,31-01-2022 13:21,2022,1,Monday,13,,MISSION PARK DR,42.33406885,-71.10748198,"(42.334068846193226, -71.10748198238643)"
222007085,1402,,VANDALISM,D14,765,0,31-01-2022 13:12,2022,1,Monday,13,,NEWCASTLE RD,42.35380022,-71.16050525,"(42.353800221963745, -71.16050524999638)"
222007084,3805,,M/V ACCIDENT - POLICE VEHICLE,B2,289,0,28-01-2022 19:45,2022,1,Friday,19,,SCHROEDER PLZ,42.33367922,-71.09187755,"(42.33367921810846, -71.09187754618458)"
222007083,801,,ASSAULT - SIMPLE,A7, ,0,31-01-2022 13:18,2022,1,Monday,13,,EVERETT ST,42.3680977,-71.03606404,"(42.36809770239406, -71.03606404168553)"
222007082,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,200,0,29-01-2022 11:00,2022,1,Saturday,11,,W BROADWAY,42.3412875,-71.05467933,"(42.341287504390436, -71.05467932649397)"
222007081,3006,,SICK/INJURED/MEDICAL - PERSON,D4, ,0,31-01-2022 13:10,2022,1,Monday,13,,"PUBLIC ALLEY NO. 454 & DEAD END
BOSTON  MA 02116
U",42.34458099,-71.07967595,"(42.344580993022994, -71.07967594676511)"
222007080,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,28-01-2022 17:00,2022,1,Friday,17,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222007079,724,,AUTO THEFT,D4,167,0,31-01-2022 12:09,2022,1,Monday,12,,HARRISON AVE,42.33954199,-71.06940877,"(42.33954198983014, -71.06940876967543)"
222007077,423,,ASSAULT - AGGRAVATED,E18,493,0,31-01-2022 10:44,2022,1,Monday,10,,RIVER ST,42.26194848,-71.10971613,"(42.26194848155656, -71.1097161253539)"
222007076,301,,ROBBERY,D4, ,0,31-01-2022 12:16,2022,1,Monday,12,,BOYLSTON ST,42.34862382,-71.08277637,"(42.348623815554966, -71.08277637086411)"
222007075,1102,,FRAUD - FALSE PRETENSE / SCHEME,E13, ,0,30-01-2022 16:10,2022,1,Sunday,16,,PARKTON RD,42.32221452,-71.11412686,"(42.322214515445296, -71.11412685905204)"
222007074,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,186,0,31-01-2022 11:00,2022,1,Monday,11,,ALLSTATE RD,42.32809966,-71.06321676,"(42.32809966041151, -71.06321676048991)"
222007073,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18, ,0,26-01-2022 15:00,2022,1,Wednesday,15,,"CORCORAN DR & NEW BEDFORD ST
HYDE PARK  MA 02136
U",42.25540203,-71.11015802,"(42.2554020272848, -71.11015802188363)"
222007072,801,,ASSAULT - SIMPLE,E13, ,0,31-01-2022 12:24,2022,1,Monday,12,,WASHINGTON ST,42.31330007,-71.10075998,"(42.31330007493634, -71.1007599816855)"
222007070,3801,,M/V ACCIDENT - OTHER,E5,691,0,27-01-2022 20:00,2022,1,Thursday,20,,CENTRE ST,42.28709355,-71.14822128,"(42.28709355259107, -71.14822128377165)"
222007069,1831,,SICK ASSIST,B2, ,0,31-01-2022 11:45,2022,1,Monday,11,,SMITH ST,42.33413009,-71.09976632,"(42.33413009013268, -71.0997663242993)"
222007068,1831,,SICK ASSIST,E5, ,0,31-01-2022 11:42,2022,1,Monday,11,,CENTRE LN,42.27094455,-71.16086461,"(42.27094454692996, -71.16086460870804)"
222007066,3018,,SICK/INJURED/MEDICAL - POLICE,B3, ,0,31-01-2022 10:40,2022,1,Monday,10,,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482576580488, -71.09137368938802)"
222007065,617,,LARCENY THEFT FROM BUILDING,D14,778,0,22-01-2022 00:00,2022,1,Saturday,0,,WASHINGTON ST,42.349056,-71.1504985,"(42.34905600030506, -71.15049849975023)"
222007064,3114,,INVESTIGATE PROPERTY,E13, ,0,30-01-2022 21:00,2022,1,Sunday,21,,CLEAVES ST,42.31388733,-71.0968344,"(42.3138873301586, -71.09683439856157)"
222007063,3205,,M/V PLATES - LOST,B2, ,0,30-01-2022 12:00,2022,1,Sunday,12,,FRAWLEY ST,42.33204389,-71.10799465,"(42.33204389126943, -71.10799465148503)"
222007062,3114,,INVESTIGATE PROPERTY,E13, ,0,30-01-2022 09:00,2022,1,Sunday,9,,WALDEN ST,42.32561013,-71.10449956,"(42.32561013067911, -71.10449956363784)"
222007061,2647,,THREATS TO DO BODILY HARM,B3, ,0,31-01-2022 11:21,2022,1,Monday,11,,RIVER ST,42.27141482,-71.08014338,"(42.27141481952341, -71.08014338104022)"
222007060,1402,,VANDALISM,B2, ,0,31-01-2022 01:00,2022,1,Monday,1,,HUNTINGTON AVE,42.33391238,-71.10524518,"(42.333912380131885, -71.10524518481205)"
222007059,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B3, ,0,31-01-2022 10:25,2022,1,Monday,10,,RIPLEY RD,42.29926303,-71.07626513,"(42.2992630326008, -71.0762651335127)"
222007058,613,,LARCENY SHOPLIFTING,D4, ,0,31-01-2022 11:36,2022,1,Monday,11,,NEWBURY ST,42.35118005,-71.07666607,"(42.3511800513938, -71.07666606712363)"
222007057,1106,,FRAUD - CREDIT CARD / ATM FRAUD,A1, ,0,31-01-2022 11:59,2022,1,Monday,11,,SUDBURY ST,0,0,"(0, 0)"
222007055,3001,,DEATH INVESTIGATION,C11, ,0,31-01-2022 11:32,2022,1,Monday,11,,DORCHESTER AVE,42.27273548,-71.0679241,"(42.27273547993132, -71.06792410486108)"
222007054,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3, ,0,31-01-2022 10:38,2022,1,Monday,10,,BLUE HILL AVE,42.27470119,-71.09344053,"(42.27470119273465, -71.09344053269572)"
222007053,3114,,INVESTIGATE PROPERTY,B2, ,0,31-01-2022 11:04,2022,1,Monday,11,,HILLSIDE ST,42.33164159,-71.10760789,"(42.33164158710258, -71.10760788705863)"
222007052,3410,,TOWED MOTOR VEHICLE,A7, ,0,31-01-2022 10:25,2022,1,Monday,10,,SARATOGA ST,42.38676016,-71.00750179,"(42.3867601616523, -71.00750178691973)"
222007051,2647,,THREATS TO DO BODILY HARM,C11, ,0,31-01-2022 09:30,2022,1,Monday,9,,SAWYER AVE,42.31301336,-71.06316929,"(42.313013358627636, -71.06316929034644)"
222007050,3201,,PROPERTY - LOST/ MISSING,C11,355,0,30-01-2022 21:55,2022,1,Sunday,21,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222007049,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E18,520,0,30-01-2022 18:00,2022,1,Sunday,18,,HYDE PARK AVE,42.25621592,-71.12401947,"(42.256215920402155, -71.12401947329023)"
222007048,301,,ROBBERY,A1, ,0,31-01-2022 10:38,2022,1,Monday,10,,"SCHOOL ST & WASHINGTON ST
BOSTON  MA 02108
UNITED ",42.35741,-71.05832996,"(42.35740999716614, -71.05832995862431)"
222007046,3114,,INVESTIGATE PROPERTY,B3, ,0,31-01-2022 10:44,2022,1,Monday,10,,HARVARD ST,42.28641791,-71.0957312,"(42.28641790612002, -71.09573120448898)"
222007042,3301,,VERBAL DISPUTE,D4,167,0,31-01-2022 11:00,2022,1,Monday,11,,HARRISON AVE,42.33954199,-71.06940877,"(42.33954198983014, -71.06940876967543)"
222007041,3410,,TOWED MOTOR VEHICLE,B2, ,0,31-01-2022 09:42,2022,1,Monday,9,,DECKARD ST,42.3158774,-71.08510889,"(42.31587739576609, -71.08510889142046)"
222007040,613,,LARCENY SHOPLIFTING,C11, ,0,31-01-2022 10:19,2022,1,Monday,10,,DORCHESTER AVE,42.28657334,-71.06408374,"(42.28657333681241, -71.06408373963264)"
222007039,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E18,520,0,28-01-2022 23:40,2022,1,Friday,23,,HYDE PARK AVE,42.25621592,-71.12401947,"(42.256215920402155, -71.12401947329023)"
222007037,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,691,0,27-01-2022 18:40,2022,1,Thursday,18,,CENTRE ST,42.28709355,-71.14822128,"(42.28709355259107, -71.14822128377165)"
222007034,3803,,M/V ACCIDENT - PERSONAL INJURY,B2, ,0,31-01-2022 10:15,2022,1,Monday,10,,"RITCHIE ST & COLUMBUS AVE
ROXBURY  MA 02119
UNITED",42.32262199,-71.09856096,"(42.322621989764734, -71.09856095669686)"
222007033,3007,,SUDDEN DEATH,A7, ,0,31-01-2022 10:02,2022,1,Monday,10,,S BREMEN ST,42.36780297,-71.03943328,"(42.36780297149182, -71.03943328320705)"
222007032,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D14, ,0,31-01-2022 09:25,2022,1,Monday,9,,"COMMONWEALTH AVE & GRIGGS ST
BRIGHTON  MA 02134
UN",42.34862102,-71.13407004,"(42.3486210190926, -71.13407004178241)"
222007031,1402,,VANDALISM,A7,28,0,29-01-2022 18:00,2022,1,Saturday,18,,PARIS ST,42.37081805,-71.03929078,"(42.3708180467024, -71.03929078135145)"
222007030,3410,,TOWED MOTOR VEHICLE,B2, ,0,31-01-2022 09:35,2022,1,Monday,9,,EAST COTTAGE STREET,0,0,"(0, 0)"
222007029,3115,,INVESTIGATE PERSON,D4,143,0,30-01-2022 11:48,2022,1,Sunday,11,,BOYLSTON ST,42.34862382,-71.08277637,"(42.348623815554966, -71.08277637086411)"
222007028,1832,,SICK ASSIST - DRUG RELATED ILLNESS,B2,316,0,31-01-2022 09:45,2022,1,Monday,9,,HUMBOLDT AVE,42.31283412,-71.08974712,"(42.31283411706919, -71.0897471150125)"
222007026,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4, ,0,31-01-2022 09:37,2022,1,Monday,9,,"BURLINGTON AVE & BROOKLINE AVE
BOSTON  MA 02215
UN",42.34548004,-71.10036005,"(42.34548004279299, -71.10036004585048)"
222007022,3410,,TOWED MOTOR VEHICLE,C6, ,0,31-01-2022 08:48,2022,1,Monday,8,,E BROADWAY,42.33550576,-71.04291647,"(42.33550575860268, -71.04291647249967)"
222007021,3410,,TOWED MOTOR VEHICLE,A7,30,0,31-01-2022 09:00,2022,1,Monday,9,,MCKAY PL,42.36881926,-71.03535165,"(42.368819261352705, -71.03535164562804)"
222007020,3115,,INVESTIGATE PERSON,B3, ,0,31-01-2022 09:52,2022,1,Monday,9,,NIGHTINGALE ST,42.29540175,-71.08237834,"(42.295401747229576, -71.08237834206447)"
